,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q2_17,Q2_18,Q2_19,Q2_20,Q2_21,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q5_20,where
511,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,mturk
512,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,mturk
513,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,mturk
514,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,mturk
515,1.0,5.0,5.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,5.0,mturk
516,5.0,2.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,2.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,1.0,1.0,5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,mturk
517,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,mturk
518,2.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,mturk
519,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,mturk
520,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,mturk
521,2.0,2.0,4.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,mturk
522,2.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0,4.0,4.0,2.0,5.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,mturk
523,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,mturk
524,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,mturk
525,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,1.0,mturk
526,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,4.0,mturk
527,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,mturk
528,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,mturk
529,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,mturk
530,2.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,mturk
531,1.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,mturk
532,4.0,4.0,4.0,1.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,mturk
533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,mturk
534,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,mturk
535,3.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,mturk
536,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,mturk
537,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,mturk
538,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,1.0,1.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,mturk
539,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,mturk
540,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,mturk
541,4.0,2.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,1.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,mturk
542,1.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,mturk
543,2.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,1.0,5.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,mturk
544,4.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,2.0,mturk
545,2.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,mturk
546,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,mturk
547,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,5.0,2.0,2.0,mturk
548,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,mturk
549,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,mturk
550,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,5.0,3.0,5.0,mturk
551,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,5.0,2.0,mturk
552,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,mturk
553,4.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,mturk
554,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,mturk
555,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,5.0,4.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,mturk
556,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,5.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,mturk
557,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,mturk
